timestamp,hour_of_day,day_of_week,is_weekend,month,season,arrival_rate_base,is_surge,arrival_rate,available_doctors,available_nurses,available_beds,patients_waiting,severity_level,occupancy_percent,waiting_time_minutes,crowding_level,patients_per_bed,staff_total,patients_per_staff,time_period,flow_pattern_type
2024-08-09 18:00:00,18,4,0,8,Summer,35,0,35,2,8,12,31,1,100,101,Critical,2.3846153846153846,10,2.8181818181818183,Evening,Peak Demand
2024-08-09 19:00:00,19,4,0,8,Summer,36,0,36,6,8,9,32,1,100,88,Critical,3.2,14,2.1333333333333333,Evening,Peak Demand
2024-08-09 20:00:00,20,4,0,8,Summer,34,0,34,5,4,13,31,2,100,89,Critical,2.2142857142857144,9,3.1,Evening,Peak Demand
2024-08-09 21:00:00,21,4,0,8,Summer,25,0,25,3,4,10,26,4,100,95,Critical,2.3636363636363638,7,3.25,Evening,Peak Demand
2024-08-09 22:00:00,22,4,0,8,Summer,29,0,29,1,4,19,29,1,100,96,Critical,1.45,5,4.833333333333333,Night,Peak Demand
2024-08-09 23:00:00,23,4,0,8,Summer,13,0,13,1,4,11,17,1,80,45,Critical,1.4166666666666667,5,2.8333333333333335,Night,Peak Demand
2024-08-10 00:00:00,0,5,1,8,Summer,8,0,8,3,5,19,4,5,13,18,Low,0.2,8,0.4444444444444444,Night,Normal Period
2024-08-10 01:00:00,1,5,1,8,Summer,10,0,10,2,5,14,5,1,20,12,Low,0.3333333333333333,7,0.625,Night,Normal Period
2024-08-10 02:00:00,2,5,1,8,Summer,13,0,13,2,3,16,7,3,26,28,Moderate,0.4117647058823529,5,1.1666666666666667,Night,Busy Period
2024-08-10 03:00:00,3,5,1,8,Summer,8,0,8,1,4,7,6,5,35,37,Moderate,0.75,5,1.0,Night,Busy Period
2024-08-10 04:00:00,4,5,1,8,Summer,12,0,12,1,2,6,10,1,62,34,High,1.4285714285714286,3,2.5,Night,Peak Demand
2024-08-10 05:00:00,5,5,1,8,Summer,10,0,10,2,4,17,6,3,22,28,Moderate,0.3333333333333333,6,0.8571428571428571,Night,Normal Period
2024-08-10 06:00:00,6,5,1,8,Summer,15,0,15,4,8,8,9,4,50,29,High,1.0,12,0.6923076923076923,Morning,Busy Period
2024-08-10 07:00:00,7,5,1,8,Summer,11,0,11,3,6,19,5,1,17,5,Low,0.25,9,0.5,Morning,Normal Period
2024-08-10 08:00:00,8,5,1,8,Summer,22,0,22,2,5,19,15,4,51,49,High,0.75,7,1.875,Morning,Busy Period
2024-08-10 09:00:00,9,5,1,8,Summer,20,0,20,6,6,14,12,1,50,19,Moderate,0.8,12,0.9230769230769231,Morning,Busy Period
2024-08-10 10:00:00,10,5,1,8,Summer,23,0,23,2,4,10,20,5,100,86,Critical,1.8181818181818181,6,2.857142857142857,Morning,Peak Demand
2024-08-10 11:00:00,11,5,1,8,Summer,20,0,20,6,7,12,14,5,63,47,High,1.0769230769230769,13,1.0,Morning,Peak Demand
2024-08-10 12:00:00,12,5,1,8,Summer,23,0,23,6,6,17,14,3,51,38,High,0.7777777777777778,12,1.0769230769230769,Afternoon,Busy Period
2024-08-10 13:00:00,13,5,1,8,Summer,24,0,24,4,9,12,18,2,81,53,Critical,1.3846153846153846,13,1.2857142857142858,Afternoon,Peak Demand
2024-08-10 14:00:00,14,5,1,8,Summer,17,0,17,5,9,9,13,3,68,29,High,1.3,14,0.8666666666666667,Afternoon,Peak Demand
2024-08-10 15:00:00,15,5,1,8,Summer,23,0,23,2,6,11,20,1,95,57,Critical,1.6666666666666667,8,2.2222222222222223,Afternoon,Peak Demand
2024-08-10 16:00:00,16,5,1,8,Summer,23,0,23,4,4,12,19,4,86,65,Critical,1.4615384615384615,8,2.111111111111111,Afternoon,Peak Demand
2024-08-10 17:00:00,17,5,1,8,Summer,16,0,16,6,7,14,10,4,41,23,Moderate,0.6666666666666666,13,0.7142857142857143,Afternoon,Busy Period
2024-08-10 18:00:00,18,5,1,8,Summer,34,0,34,6,9,11,24,1,100,55,Critical,2.0,15,1.5,Evening,Peak Demand
2024-08-10 19:00:00,19,5,1,8,Summer,29,0,29,6,6,15,23,2,92,63,Critical,1.4375,12,1.7692307692307692,Evening,Peak Demand
2024-08-10 20:00:00,20,5,1,8,Summer,41,0,41,5,9,19,34,2,100,97,Critical,1.7,14,2.2666666666666666,Evening,Peak Demand
2024-08-10 21:00:00,21,5,1,8,Summer,37,0,37,5,7,5,36,2,100,100,Critical,6.0,12,2.769230769230769,Evening,Peak Demand
2024-08-10 22:00:00,22,5,1,8,Summer,26,0,26,3,3,6,29,1,100,86,Critical,4.142857142857143,6,4.142857142857143,Night,Peak Demand
2024-08-10 23:00:00,23,5,1,8,Summer,13,0,13,3,3,8,15,5,83,52,Critical,1.6666666666666667,6,2.142857142857143,Night,Peak Demand
2024-08-11 00:00:00,0,6,1,8,Summer,13,0,13,3,3,11,10,5,47,45,High,0.8333333333333334,6,1.4285714285714286,Night,Busy Period
2024-08-11 01:00:00,1,6,1,8,Summer,13,0,13,3,2,13,8,1,34,16,Moderate,0.5714285714285714,5,1.3333333333333333,Night,Busy Period
2024-08-11 02:00:00,2,6,1,8,Summer,14,0,14,3,2,9,9,5,47,35,High,0.9,5,1.5,Night,Busy Period
2024-08-11 03:00:00,3,6,1,8,Summer,8,0,8,2,2,18,4,2,14,8,Low,0.21052631578947367,4,0.8,Night,Normal Period
2024-08-11 04:00:00,4,6,1,8,Summer,11,0,11,1,2,19,6,5,20,37,Moderate,0.3,3,1.5,Night,Busy Period
2024-08-11 05:00:00,5,6,1,8,Summer,9,0,9,1,4,7,7,1,41,12,Moderate,0.875,5,1.1666666666666667,Night,Busy Period
2024-08-11 06:00:00,6,6,1,8,Summer,10,0,10,4,8,11,4,5,19,22,Moderate,0.3333333333333333,12,0.3076923076923077,Morning,Normal Period
2024-08-11 07:00:00,7,6,1,8,Summer,11,0,11,2,4,16,5,5,19,37,Moderate,0.29411764705882354,6,0.7142857142857143,Morning,Busy Period
2024-08-11 08:00:00,8,6,1,8,Summer,21,0,21,3,5,15,13,5,52,54,High,0.8125,8,1.4444444444444444,Morning,Busy Period
2024-08-11 09:00:00,9,6,1,8,Summer,25,0,25,6,4,11,17,5,80,63,Critical,1.4166666666666667,10,1.5454545454545454,Morning,Peak Demand
2024-08-11 10:00:00,10,6,1,8,Summer,26,0,26,3,8,9,23,1,100,57,Critical,2.3,11,1.9166666666666667,Morning,Peak Demand
2024-08-11 11:00:00,11,6,1,8,Summer,20,0,20,2,9,17,19,3,70,61,Critical,1.0555555555555556,11,1.5833333333333333,Morning,Peak Demand
2024-08-11 12:00:00,12,6,1,8,Summer,21,0,21,3,7,6,19,5,100,63,Critical,2.7142857142857144,10,1.7272727272727273,Afternoon,Peak Demand
2024-08-11 13:00:00,13,6,1,8,Summer,21,0,21,5,8,6,17,3,100,44,Critical,2.4285714285714284,13,1.2142857142857142,Afternoon,Peak Demand
2024-08-11 14:00:00,14,6,1,8,Summer,24,0,24,2,9,9,22,1,100,57,Critical,2.2,11,1.8333333333333333,Afternoon,Peak Demand
2024-08-11 15:00:00,15,6,1,8,Summer,22,0,22,2,7,19,20,4,68,63,Critical,1.0,9,2.0,Afternoon,Peak Demand
2024-08-11 16:00:00,16,6,1,8,Summer,27,0,27,4,6,8,24,3,100,75,Critical,2.6666666666666665,10,2.1818181818181817,Afternoon,Peak Demand
2024-08-11 17:00:00,17,6,1,8,Summer,23,0,23,4,9,17,19,1,70,41,High,1.0555555555555556,13,1.3571428571428572,Afternoon,Peak Demand
2024-08-11 18:00:00,18,6,1,8,Summer,27,0,27,6,9,14,20,4,83,54,Critical,1.3333333333333333,15,1.25,Evening,Peak Demand
2024-08-11 19:00:00,19,6,1,8,Summer,36,0,36,6,6,11,29,5,100,82,Critical,2.4166666666666665,12,2.230769230769231,Evening,Peak Demand
2024-08-11 20:00:00,20,6,1,8,Summer,28,0,28,2,5,13,28,1,100,84,Critical,2.0,7,3.5,Evening,Peak Demand
2024-08-11 21:00:00,21,6,1,8,Summer,37,0,37,4,4,7,35,2,100,106,Critical,4.375,8,3.888888888888889,Evening,Peak Demand
2024-08-11 22:00:00,22,6,1,8,Summer,35,0,35,1,3,16,37,4,100,124,Critical,2.176470588235294,4,7.4,Night,Peak Demand
2024-08-11 23:00:00,23,6,1,8,Summer,15,0,15,3,3,10,19,2,95,52,Critical,1.7272727272727273,6,2.7142857142857144,Night,Peak Demand
2024-08-12 00:00:00,0,0,0,8,Summer,12,0,12,1,3,13,12,5,52,49,High,0.8571428571428571,4,2.4,Night,Busy Period
2024-08-12 01:00:00,1,0,0,8,Summer,11,0,11,1,3,5,11,5,73,41,High,1.8333333333333333,4,2.2,Night,Peak Demand
2024-08-12 02:00:00,2,0,0,8,Summer,5,0,5,1,2,18,3,3,10,25,Low,0.15789473684210525,3,0.75,Night,Normal Period
2024-08-12 03:00:00,3,0,0,8,Summer,8,0,8,1,4,14,4,5,16,34,Moderate,0.26666666666666666,5,0.6666666666666666,Night,Busy Period
2024-08-12 04:00:00,4,0,0,8,Summer,11,0,11,2,2,6,7,3,43,32,Moderate,1.0,4,1.4,Night,Busy Period
2024-08-12 05:00:00,5,0,0,8,Summer,11,0,11,3,5,6,7,4,43,32,Moderate,1.0,8,0.7777777777777778,Night,Busy Period
2024-08-12 06:00:00,6,0,0,8,Summer,10,0,10,2,9,8,7,2,38,11,Moderate,0.7777777777777778,11,0.5833333333333334,Morning,Busy Period
2024-08-12 07:00:00,7,0,0,8,Summer,12,0,12,6,5,9,3,4,15,7,Low,0.3,11,0.25,Morning,Normal Period
2024-08-12 08:00:00,8,0,0,8,Summer,19,0,19,5,5,13,9,2,39,20,Moderate,0.6428571428571429,10,0.8181818181818182,Morning,Busy Period
2024-08-12 09:00:00,9,0,0,8,Summer,23,0,23,3,4,15,17,1,68,51,High,1.0625,7,2.125,Morning,Peak Demand
2024-08-12 10:00:00,10,0,0,8,Summer,16,0,16,3,5,12,13,4,59,49,High,1.0,8,1.4444444444444444,Morning,Busy Period
2024-08-12 11:00:00,11,0,0,8,Summer,17,0,17,6,8,16,8,1,30,7,Moderate,0.47058823529411764,14,0.5333333333333333,Morning,Busy Period
2024-08-12 12:00:00,12,0,0,8,Summer,16,0,16,2,9,17,11,2,40,22,Moderate,0.6111111111111112,11,0.9166666666666666,Afternoon,Busy Period
2024-08-12 13:00:00,13,0,0,8,Summer,14,0,14,5,4,13,7,3,30,21,Moderate,0.5,9,0.7,Afternoon,Busy Period
2024-08-12 14:00:00,14,0,0,8,Summer,23,0,23,2,6,5,19,4,100,63,Critical,3.1666666666666665,8,2.111111111111111,Afternoon,Peak Demand
2024-08-12 15:00:00,15,0,0,8,Summer,18,0,18,5,4,18,12,4,42,44,High,0.631578947368421,9,1.2,Afternoon,Busy Period
2024-08-12 16:00:00,16,0,0,8,Summer,14,0,14,2,7,14,11,3,45,43,High,0.7333333333333333,9,1.1,Afternoon,Busy Period
2024-08-12 17:00:00,17,0,0,8,Summer,14,0,14,2,7,17,10,3,37,37,Moderate,0.5555555555555556,9,1.0,Afternoon,Busy Period
2024-08-12 18:00:00,18,0,0,8,Summer,23,0,23,5,6,9,15,5,78,50,Critical,1.5,11,1.25,Evening,Peak Demand
2024-08-12 19:00:00,19,0,0,8,Summer,34,0,34,3,5,8,30,5,100,106,Critical,3.3333333333333335,8,3.3333333333333335,Evening,Peak Demand
2024-08-12 20:00:00,20,0,0,8,Summer,25,0,25,5,4,19,21,2,72,59,Critical,1.05,9,2.1,Evening,Peak Demand
2024-08-12 21:00:00,21,0,0,8,Summer,27,0,27,2,9,15,25,4,100,76,Critical,1.5625,11,2.0833333333333335,Evening,Peak Demand
2024-08-12 22:00:00,22,0,0,8,Summer,29,0,29,3,2,18,26,3,92,85,Critical,1.368421052631579,5,4.333333333333333,Night,Peak Demand
2024-08-12 23:00:00,23,0,0,8,Summer,7,0,7,3,5,13,8,3,34,20,Moderate,0.5714285714285714,8,0.8888888888888888,Night,Busy Period
2024-08-13 00:00:00,0,1,0,8,Summer,5,0,5,3,4,18,0,1,0,5,Low,0.0,7,0.0,Night,Normal Period
2024-08-13 01:00:00,1,1,0,8,Summer,7,0,7,2,4,16,0,5,0,7,Low,0.0,6,0.0,Night,Normal Period
2024-08-13 02:00:00,2,1,0,8,Summer,7,0,7,2,5,7,2,1,11,5,Low,0.25,7,0.25,Night,Normal Period
2024-08-13 03:00:00,3,1,0,8,Summer,9,0,9,3,4,13,2,3,8,8,Low,0.14285714285714285,7,0.25,Night,Normal Period
2024-08-13 04:00:00,4,1,0,8,Summer,8,0,8,2,3,7,4,4,23,10,Low,0.5,5,0.6666666666666666,Night,Normal Period
2024-08-13 05:00:00,5,1,0,8,Summer,8,0,8,2,4,18,2,4,7,14,Low,0.10526315789473684,6,0.2857142857142857,Night,Normal Period
2024-08-13 06:00:00,6,1,0,8,Summer,13,0,13,5,9,19,2,1,6,5,Low,0.1,14,0.13333333333333333,Morning,Normal Period
2024-08-13 07:00:00,7,1,0,8,Summer,11,0,11,3,7,16,3,5,11,11,Low,0.17647058823529413,10,0.2727272727272727,Morning,Normal Period
2024-08-13 08:00:00,8,1,0,8,Summer,17,0,17,4,8,19,7,2,24,9,Low,0.35,12,0.5384615384615384,Morning,Normal Period
2024-08-13 09:00:00,9,1,0,8,Summer,16,0,16,3,7,9,11,4,57,35,High,1.1,10,1.0,Morning,Busy Period
2024-08-13 10:00:00,10,1,0,8,Summer,19,0,19,6,7,15,10,2,40,16,Moderate,0.625,13,0.7142857142857143,Morning,Busy Period
2024-08-13 11:00:00,11,1,0,8,Summer,16,0,16,2,7,15,12,5,48,44,High,0.75,9,1.2,Morning,Busy Period
2024-08-13 12:00:00,12,1,0,8,Summer,19,0,19,3,6,17,13,1,48,43,High,0.7222222222222222,9,1.3,Afternoon,Busy Period
2024-08-13 13:00:00,13,1,0,8,Summer,22,0,22,3,5,13,17,5,73,58,Critical,1.2142857142857142,8,1.8888888888888888,Afternoon,Peak Demand
2024-08-13 14:00:00,14,1,0,8,Summer,19,0,19,2,7,11,17,3,80,58,Critical,1.4166666666666667,9,1.7,Afternoon,Peak Demand
2024-08-13 15:00:00,15,1,0,8,Summer,17,0,17,4,7,5,14,5,93,49,Critical,2.3333333333333335,11,1.1666666666666667,Afternoon,Peak Demand
2024-08-13 16:00:00,16,1,0,8,Summer,18,0,18,6,4,7,12,1,70,26,High,1.5,10,1.0909090909090908,Afternoon,Peak Demand
2024-08-13 17:00:00,17,1,0,8,Summer,19,0,19,6,7,16,10,1,38,21,Moderate,0.5882352941176471,13,0.7142857142857143,Afternoon,Busy Period
2024-08-13 18:00:00,18,1,0,8,Summer,32,0,32,2,4,12,27,5,100,98,Critical,2.076923076923077,6,3.857142857142857,Evening,Peak Demand
2024-08-13 19:00:00,19,1,0,8,Summer,24,0,24,5,7,14,20,1,83,46,Critical,1.3333333333333333,12,1.5384615384615385,Evening,Peak Demand
2024-08-13 20:00:00,20,1,0,8,Summer,29,0,29,4,5,6,26,3,100,76,Critical,3.7142857142857144,9,2.6,Evening,Peak Demand
2024-08-13 21:00:00,21,1,0,8,Summer,25,0,25,5,9,12,22,2,100,42,Critical,1.6923076923076923,14,1.4666666666666666,Evening,Peak Demand
2024-08-13 22:00:00,22,1,0,8,Summer,29,0,29,3,4,7,27,5,100,96,Critical,3.375,7,3.375,Night,Peak Demand
2024-08-13 23:00:00,23,1,0,8,Summer,7,0,7,2,3,11,10,1,47,32,High,0.8333333333333334,5,1.6666666666666667,Night,Busy Period
2024-08-14 00:00:00,0,2,0,8,Summer,11,0,11,3,5,5,8,2,53,13,Moderate,1.3333333333333333,8,0.8888888888888888,Night,Busy Period
2024-08-14 01:00:00,1,2,0,8,Summer,13,0,13,1,5,9,11,3,57,32,High,1.1,6,1.5714285714285714,Night,Busy Period
2024-08-14 02:00:00,2,2,0,8,Summer,8,0,8,1,2,7,7,5,41,39,High,0.875,3,1.75,Night,Busy Period
2024-08-14 03:00:00,3,2,0,8,Summer,12,0,12,2,3,11,8,1,38,21,Moderate,0.6666666666666666,5,1.3333333333333333,Night,Busy Period
2024-08-14 04:00:00,4,2,0,8,Summer,7,0,7,3,4,5,4,2,26,16,Moderate,0.6666666666666666,7,0.5,Night,Busy Period
2024-08-14 05:00:00,5,2,0,8,Summer,11,0,11,1,2,15,6,3,24,27,Moderate,0.375,3,1.5,Night,Normal Period
2024-08-14 06:00:00,6,2,0,8,Summer,7,0,7,4,9,19,0,4,0,5,Low,0.0,13,0.0,Morning,Normal Period
2024-08-14 07:00:00,7,2,0,8,Summer,11,0,11,2,5,7,6,1,35,16,Moderate,0.75,7,0.75,Morning,Busy Period
2024-08-14 08:00:00,8,2,0,8,Summer,23,0,23,3,5,11,16,3,76,59,Critical,1.3333333333333333,8,1.7777777777777777,Morning,Peak Demand
2024-08-14 09:00:00,9,2,0,8,Summer,23,0,23,5,4,13,17,2,73,43,High,1.2142857142857142,9,1.7,Morning,Peak Demand
2024-08-14 10:00:00,10,2,0,8,Summer,19,0,19,3,7,12,16,5,72,54,High,1.2307692307692308,10,1.4545454545454546,Morning,Peak Demand
2024-08-14 11:00:00,11,2,0,8,Summer,15,0,15,4,6,13,10,2,43,24,Moderate,0.7142857142857143,10,0.9090909090909091,Morning,Busy Period
2024-08-14 12:00:00,12,2,0,8,Summer,16,0,16,3,7,16,10,5,38,40,Moderate,0.5882352941176471,10,0.9090909090909091,Afternoon,Busy Period
2024-08-14 13:00:00,13,2,0,8,Summer,19,0,19,4,6,19,11,3,37,30,Moderate,0.55,10,1.0,Afternoon,Busy Period
2024-08-14 14:00:00,14,2,0,8,Summer,17,0,17,6,8,14,8,3,33,13,Moderate,0.5333333333333333,14,0.5333333333333333,Afternoon,Busy Period
2024-08-14 15:00:00,15,2,0,8,Summer,19,0,19,6,7,17,9,2,33,24,Moderate,0.5,13,0.6428571428571429,Afternoon,Busy Period
2024-08-14 16:00:00,16,2,0,8,Summer,14,0,14,2,4,10,10,2,50,36,High,0.9090909090909091,6,1.4285714285714286,Afternoon,Busy Period
2024-08-14 17:00:00,17,2,0,8,Summer,23,0,23,4,6,11,16,5,76,51,Critical,1.3333333333333333,10,1.4545454545454546,Afternoon,Peak Demand
2024-08-14 18:00:00,18,2,0,8,Summer,33,0,33,3,4,10,29,1,100,89,Critical,2.6363636363636362,7,3.625,Evening,Peak Demand
2024-08-14 19:00:00,19,2,0,8,Summer,22,0,22,3,5,12,22,2,100,70,Critical,1.6923076923076923,8,2.4444444444444446,Evening,Peak Demand
2024-08-14 20:00:00,20,2,0,8,Summer,24,0,24,6,6,6,19,1,100,40,Critical,2.7142857142857144,12,1.4615384615384615,Evening,Peak Demand
2024-08-14 21:00:00,21,2,0,8,Summer,29,0,29,3,6,11,26,1,100,76,Critical,2.1666666666666665,9,2.6,Evening,Peak Demand
2024-08-14 22:00:00,22,2,0,8,Summer,29,0,29,3,2,7,28,1,100,88,Critical,3.5,5,4.666666666666667,Night,Peak Demand
2024-08-14 23:00:00,23,2,0,8,Summer,8,0,8,1,2,11,12,3,57,33,High,1.0,3,3.0,Night,Busy Period
2024-08-15 00:00:00,0,3,0,8,Summer,10,0,10,2,3,9,8,3,42,25,Moderate,0.8,5,1.3333333333333333,Night,Busy Period
2024-08-15 01:00:00,1,3,0,8,Summer,12,0,12,1,2,6,10,1,62,29,High,1.4285714285714286,3,2.5,Night,Peak Demand
2024-08-15 02:00:00,2,3,0,8,Summer,11,0,11,1,5,8,10,1,55,27,High,1.1111111111111112,6,1.4285714285714286,Night,Busy Period
2024-08-15 03:00:00,3,3,0,8,Summer,11,0,11,1,3,11,9,3,42,33,Moderate,0.75,4,1.8,Night,Busy Period
2024-08-15 04:00:00,4,3,0,8,Summer,8,0,8,2,4,19,3,5,10,23,Low,0.15,6,0.42857142857142855,Night,Normal Period
2024-08-15 05:00:00,5,3,0,8,Summer,13,0,13,1,5,13,9,4,39,36,Moderate,0.6428571428571429,6,1.2857142857142858,Night,Busy Period
2024-08-15 06:00:00,6,3,0,8,Summer,10,0,10,6,8,16,1,2,3,5,Low,0.058823529411764705,14,0.06666666666666667,Morning,Normal Period
2024-08-15 07:00:00,7,3,0,8,Summer,7,0,7,5,9,11,0,1,0,5,Low,0.0,14,0.0,Morning,Normal Period
2024-08-15 08:00:00,8,3,0,8,Summer,18,0,18,2,9,13,11,3,47,31,High,0.7857142857142857,11,0.9166666666666666,Morning,Busy Period
2024-08-15 09:00:00,9,3,0,8,Summer,18,0,18,3,4,19,12,1,41,34,Moderate,0.6,7,1.5,Morning,Busy Period
2024-08-15 10:00:00,10,3,0,8,Summer,18,0,18,3,5,13,13,1,56,34,High,0.9285714285714286,8,1.4444444444444444,Morning,Busy Period
2024-08-15 11:00:00,11,3,0,8,Summer,21,0,21,3,8,6,18,1,100,39,Critical,2.5714285714285716,11,1.5,Morning,Peak Demand
2024-08-15 12:00:00,12,3,0,8,Summer,22,0,22,6,8,17,14,1,51,30,High,0.7777777777777778,14,0.9333333333333333,Afternoon,Busy Period
2024-08-15 13:00:00,13,3,0,8,Summer,22,0,22,4,9,19,15,5,51,47,High,0.75,13,1.0714285714285714,Afternoon,Busy Period
2024-08-15 14:00:00,14,3,0,8,Summer,19,0,19,4,5,10,14,2,70,42,High,1.2727272727272727,9,1.4,Afternoon,Peak Demand
2024-08-15 15:00:00,15,3,0,8,Summer,19,0,19,2,5,12,16,2,72,54,High,1.2307692307692308,7,2.0,Afternoon,Peak Demand
2024-08-15 16:00:00,16,3,0,8,Summer,22,0,22,4,9,19,16,3,55,48,High,0.8,13,1.1428571428571428,Afternoon,Busy Period
2024-08-15 17:00:00,17,3,0,8,Summer,17,0,17,5,9,10,12,5,60,38,High,1.0909090909090908,14,0.8,Afternoon,Peak Demand
2024-08-15 18:00:00,18,3,0,8,Summer,27,0,27,5,5,7,20,5,100,63,Critical,2.5,10,1.8181818181818181,Evening,Peak Demand
2024-08-15 19:00:00,19,3,0,8,Summer,25,0,25,6,6,14,18,2,75,44,High,1.2,12,1.3846153846153846,Evening,Peak Demand
2024-08-15 20:00:00,20,3,0,8,Summer,32,0,32,4,7,18,25,3,89,85,Critical,1.3157894736842106,11,2.0833333333333335,Evening,Peak Demand
2024-08-15 21:00:00,21,3,0,8,Summer,22,0,22,6,5,18,16,5,57,50,High,0.8421052631578947,11,1.3333333333333333,Evening,Busy Period
2024-08-15 22:00:00,22,3,0,8,Summer,28,0,28,2,2,19,24,3,82,77,Critical,1.2,4,4.8,Night,Peak Demand
2024-08-15 23:00:00,23,3,0,8,Summer,10,0,10,1,4,14,12,2,50,40,High,0.8,5,2.0,Night,Busy Period
2024-08-16 00:00:00,0,4,0,8,Summer,13,0,13,3,4,7,10,1,58,27,High,1.25,7,1.25,Night,Busy Period
2024-08-16 01:00:00,1,4,0,8,Summer,11,0,11,3,3,16,6,5,23,29,Moderate,0.35294117647058826,6,0.8571428571428571,Night,Normal Period
2024-08-16 02:00:00,2,4,0,8,Summer,11,0,11,1,4,6,9,3,56,32,High,1.2857142857142858,5,1.5,Night,Busy Period
2024-08-16 03:00:00,3,4,0,8,Summer,6,0,6,2,3,14,3,1,12,6,Low,0.2,5,0.5,Night,Normal Period
2024-08-16 04:00:00,4,4,0,8,Summer,13,0,13,3,2,14,6,2,25,25,Moderate,0.4,5,1.0,Night,Busy Period
2024-08-16 05:00:00,5,4,0,8,Summer,13,0,13,1,2,13,9,4,39,43,High,0.6428571428571429,3,2.25,Night,Busy Period
2024-08-16 06:00:00,6,4,0,8,Summer,10,0,10,3,4,6,7,5,43,33,Moderate,1.0,7,0.875,Morning,Busy Period
2024-08-16 07:00:00,7,4,0,8,Summer,7,0,7,3,4,18,1,5,3,21,Low,0.05263157894736842,7,0.125,Morning,Normal Period
2024-08-16 08:00:00,8,4,0,8,Summer,14,0,14,5,6,7,5,3,29,10,Moderate,0.625,11,0.4166666666666667,Morning,Busy Period
2024-08-16 09:00:00,9,4,0,8,Summer,17,0,17,4,4,14,9,2,37,39,Moderate,0.6,8,1.0,Morning,Busy Period
2024-08-16 10:00:00,10,4,0,8,Summer,16,0,16,3,8,11,11,2,52,36,High,0.9166666666666666,11,0.9166666666666666,Morning,Busy Period
2024-08-16 11:00:00,11,4,0,8,Summer,14,0,14,3,9,8,10,5,55,31,High,1.1111111111111112,12,0.7692307692307693,Morning,Busy Period
2024-08-16 12:00:00,12,4,0,8,Summer,16,0,16,4,9,18,9,5,32,40,Moderate,0.47368421052631576,13,0.6428571428571429,Afternoon,Busy Period
2024-08-16 13:00:00,13,4,0,8,Summer,17,0,17,5,6,11,9,3,42,21,Moderate,0.75,11,0.75,Afternoon,Busy Period
2024-08-16 14:00:00,14,4,0,8,Summer,21,0,21,2,7,10,17,3,85,66,Critical,1.5454545454545454,9,1.7,Afternoon,Peak Demand
2024-08-16 15:00:00,15,4,0,8,Summer,22,0,22,3,6,9,19,4,100,61,Critical,1.9,9,1.9,Afternoon,Peak Demand
2024-08-16 16:00:00,16,4,0,8,Summer,16,0,16,5,9,5,13,1,86,23,High,2.1666666666666665,14,0.8666666666666667,Afternoon,Peak Demand
2024-08-16 17:00:00,17,4,0,8,Summer,19,0,19,6,4,15,10,3,40,30,Moderate,0.625,10,0.9090909090909091,Afternoon,Busy Period
2024-08-16 18:00:00,18,4,0,8,Summer,31,0,31,5,4,17,21,1,77,58,Critical,1.1666666666666667,9,2.1,Evening,Peak Demand
2024-08-16 19:00:00,19,4,0,8,Summer,32,0,32,6,5,5,27,5,100,89,Critical,4.5,11,2.25,Evening,Peak Demand
2024-08-16 20:00:00,20,4,0,8,Summer,36,0,36,5,7,10,32,4,100,105,Critical,2.909090909090909,12,2.4615384615384617,Evening,Peak Demand
2024-08-16 21:00:00,21,4,0,8,Summer,26,0,26,3,8,18,25,4,89,78,Critical,1.3157894736842106,11,2.0833333333333335,Evening,Peak Demand
2024-08-16 22:00:00,22,4,0,8,Summer,27,0,27,3,2,18,24,4,85,86,Critical,1.263157894736842,5,4.0,Night,Peak Demand
2024-08-16 23:00:00,23,4,0,8,Summer,8,0,8,1,2,5,12,2,80,42,High,2.0,3,3.0,Night,Peak Demand
2024-08-17 00:00:00,0,5,1,8,Summer,13,0,13,1,2,18,10,5,35,43,Moderate,0.5263157894736842,3,2.5,Night,Busy Period
2024-08-17 01:00:00,1,5,1,8,Summer,13,0,13,1,2,15,10,2,40,37,Moderate,0.625,3,2.5,Night,Busy Period
2024-08-17 02:00:00,2,5,1,8,Summer,15,0,15,3,2,6,11,2,68,41,High,1.5714285714285714,5,1.8333333333333333,Night,Peak Demand
2024-08-17 03:00:00,3,5,1,8,Summer,15,0,15,3,4,5,12,4,80,41,High,2.0,7,1.5,Night,Peak Demand
2024-08-17 04:00:00,4,5,1,8,Summer,13,0,13,2,5,10,11,2,55,35,High,1.0,7,1.375,Night,Busy Period
2024-08-17 05:00:00,5,5,1,8,Summer,8,0,8,3,4,7,5,5,29,15,Moderate,0.625,7,0.625,Night,Busy Period
2024-08-17 06:00:00,6,5,1,8,Summer,10,0,10,2,8,17,4,5,14,20,Low,0.2222222222222222,10,0.36363636363636365,Morning,Normal Period
2024-08-17 07:00:00,7,5,1,8,Summer,9,0,9,4,8,15,1,2,4,5,Low,0.0625,12,0.07692307692307693,Morning,Normal Period
2024-08-17 08:00:00,8,5,1,8,Summer,25,0,25,5,9,16,13,5,50,44,High,0.7647058823529411,14,0.8666666666666667,Morning,Busy Period
2024-08-17 09:00:00,9,5,1,8,Summer,25,0,25,2,5,14,21,1,87,62,Critical,1.4,7,2.625,Morning,Peak Demand
2024-08-17 10:00:00,10,5,1,8,Summer,28,0,28,6,5,8,22,2,100,66,Critical,2.4444444444444446,11,1.8333333333333333,Morning,Peak Demand
